"","state","eth","male","age","educ","n"
"2868",16,"Hispanic",0.5,"50-59","Some college",817
"2869",16,"Hispanic",0.5,"50-59","4-Year College",471
"2870",16,"Hispanic",0.5,"50-59","Post-grad",56
"2871",16,"Hispanic",0.5,"60-69","No HS",690
"2872",16,"Hispanic",0.5,"60-69","HS",694
"2873",16,"Hispanic",0.5,"60-69","Some college",409
"2874",16,"Hispanic",0.5,"60-69","4-Year College",207
"2875",16,"Hispanic",0.5,"60-69","Post-grad",71
"2876",16,"Hispanic",0.5,"70+","No HS",418
"2877",16,"Hispanic",0.5,"70+","HS",376
"2878",16,"Hispanic",0.5,"70+","Some college",307
"2879",16,"Hispanic",0.5,"70+","4-Year College",46
"2880",16,"Hispanic",0.5,"70+","Post-grad",77
"2881",17,"White",-0.5,"18-29","No HS",32816
"2882",17,"White",-0.5,"18-29","HS",111227
"2883",17,"White",-0.5,"18-29","Some college",219084
"2884",17,"White",-0.5,"18-29","4-Year College",153898
"2885",17,"White",-0.5,"18-29","Post-grad",38888
"2886",17,"White",-0.5,"30-39","No HS",14161
"2887",17,"White",-0.5,"30-39","HS",71865
"2888",17,"White",-0.5,"30-39","Some college",138406
"2889",17,"White",-0.5,"30-39","4-Year College",148093
"2890",17,"White",-0.5,"30-39","Post-grad",105043
"2891",17,"White",-0.5,"40-49","No HS",15341
"2892",17,"White",-0.5,"40-49","HS",90623
"2893",17,"White",-0.5,"40-49","Some college",151769
"2894",17,"White",-0.5,"40-49","4-Year College",129775
"2895",17,"White",-0.5,"40-49","Post-grad",92996
"2896",17,"White",-0.5,"50-59","No HS",24338
"2897",17,"White",-0.5,"50-59","HS",159424
"2898",17,"White",-0.5,"50-59","Some college",205891
"2899",17,"White",-0.5,"50-59","4-Year College",131586
"2900",17,"White",-0.5,"50-59","Post-grad",79593
"2901",17,"White",-0.5,"60-69","No HS",27108
"2902",17,"White",-0.5,"60-69","HS",157479
"2903",17,"White",-0.5,"60-69","Some college",167873
"2904",17,"White",-0.5,"60-69","4-Year College",92699
"2905",17,"White",-0.5,"60-69","Post-grad",78576
"2906",17,"White",-0.5,"70+","No HS",74182
"2907",17,"White",-0.5,"70+","HS",246673
"2908",17,"White",-0.5,"70+","Some college",138949
"2909",17,"White",-0.5,"70+","4-Year College",67555
"2910",17,"White",-0.5,"70+","Post-grad",45945
"2911",17,"White",0.5,"18-29","No HS",45558
"2912",17,"White",0.5,"18-29","HS",151020
"2913",17,"White",0.5,"18-29","Some college",227612
"2914",17,"White",0.5,"18-29","4-Year College",130581
"2915",17,"White",0.5,"18-29","Post-grad",23142
"2916",17,"White",0.5,"30-39","No HS",21267
"2917",17,"White",0.5,"30-39","HS",103385
"2918",17,"White",0.5,"30-39","Some college",143883
"2919",17,"White",0.5,"30-39","4-Year College",141710
"2920",17,"White",0.5,"30-39","Post-grad",70315
"2921",17,"White",0.5,"40-49","No HS",23109
"2922",17,"White",0.5,"40-49","HS",113866
"2923",17,"White",0.5,"40-49","Some college",146270
"2924",17,"White",0.5,"40-49","4-Year College",125174
"2925",17,"White",0.5,"40-49","Post-grad",74434
"2926",17,"White",0.5,"50-59","No HS",33604
"2927",17,"White",0.5,"50-59","HS",166559
"2928",17,"White",0.5,"50-59","Some college",176217
"2929",17,"White",0.5,"50-59","4-Year College",125571
"2930",17,"White",0.5,"50-59","Post-grad",79955
"2931",17,"White",0.5,"60-69","No HS",27943
"2932",17,"White",0.5,"60-69","HS",132316
"2933",17,"White",0.5,"60-69","Some college",151712
"2934",17,"White",0.5,"60-69","4-Year College",101249
"2935",17,"White",0.5,"60-69","Post-grad",80471
"2936",17,"White",0.5,"70+","No HS",53210
"2937",17,"White",0.5,"70+","HS",137152
"2938",17,"White",0.5,"70+","Some college",95352
"2939",17,"White",0.5,"70+","4-Year College",63055
"2940",17,"White",0.5,"70+","Post-grad",63580
"2941",17,"Black",-0.5,"18-29","No HS",19272
"2942",17,"Black",-0.5,"18-29","HS",50181
"2943",17,"Black",-0.5,"18-29","Some college",80217
"2944",17,"Black",-0.5,"18-29","4-Year College",17483
"2945",17,"Black",-0.5,"18-29","Post-grad",4318
"2946",17,"Black",-0.5,"30-39","No HS",10141
"2947",17,"Black",-0.5,"30-39","HS",27985
"2948",17,"Black",-0.5,"30-39","Some college",48926
"2949",17,"Black",-0.5,"30-39","4-Year College",18564
"2950",17,"Black",-0.5,"30-39","Post-grad",14438
"2951",17,"Black",-0.5,"40-49","No HS",9978
"2952",17,"Black",-0.5,"40-49","HS",29685
"2953",17,"Black",-0.5,"40-49","Some college",48203
"2954",17,"Black",-0.5,"40-49","4-Year College",19042
"2955",17,"Black",-0.5,"40-49","Post-grad",15120
"2956",17,"Black",-0.5,"50-59","No HS",14096
"2957",17,"Black",-0.5,"50-59","HS",31404
"2958",17,"Black",-0.5,"50-59","Some college",51098
"2959",17,"Black",-0.5,"50-59","4-Year College",18177
"2960",17,"Black",-0.5,"50-59","Post-grad",12463
"2961",17,"Black",-0.5,"60-69","No HS",12992
"2962",17,"Black",-0.5,"60-69","HS",25930
"2963",17,"Black",-0.5,"60-69","Some college",36969
"2964",17,"Black",-0.5,"60-69","4-Year College",13077
"2965",17,"Black",-0.5,"60-69","Post-grad",10408
"2966",17,"Black",-0.5,"70+","No HS",24314
"2967",17,"Black",-0.5,"70+","HS",27190
"2968",17,"Black",-0.5,"70+","Some college",24402
"2969",17,"Black",-0.5,"70+","4-Year College",6098
"2970",17,"Black",-0.5,"70+","Post-grad",7504
"2971",17,"Black",0.5,"18-29","No HS",30517
"2972",17,"Black",0.5,"18-29","HS",60595
"2973",17,"Black",0.5,"18-29","Some college",62640
"2974",17,"Black",0.5,"18-29","4-Year College",14678
"2975",17,"Black",0.5,"18-29","Post-grad",2720
"2976",17,"Black",0.5,"30-39","No HS",14184
"2977",17,"Black",0.5,"30-39","HS",32640
"2978",17,"Black",0.5,"30-39","Some college",38517
"2979",17,"Black",0.5,"30-39","4-Year College",13384
"2980",17,"Black",0.5,"30-39","Post-grad",7188
"2981",17,"Black",0.5,"40-49","No HS",12364
"2982",17,"Black",0.5,"40-49","HS",34260
"2983",17,"Black",0.5,"40-49","Some college",36367
"2984",17,"Black",0.5,"40-49","4-Year College",11836
"2985",17,"Black",0.5,"40-49","Post-grad",6953
"2986",17,"Black",0.5,"50-59","No HS",16257
"2987",17,"Black",0.5,"50-59","HS",35447
"2988",17,"Black",0.5,"50-59","Some college",35750
"2989",17,"Black",0.5,"50-59","4-Year College",12252
"2990",17,"Black",0.5,"50-59","Post-grad",6851
"2991",17,"Black",0.5,"60-69","No HS",12327
"2992",17,"Black",0.5,"60-69","HS",22800
"2993",17,"Black",0.5,"60-69","Some college",26374
"2994",17,"Black",0.5,"60-69","4-Year College",8191
"2995",17,"Black",0.5,"60-69","Post-grad",5661
"2996",17,"Black",0.5,"70+","No HS",14650
"2997",17,"Black",0.5,"70+","HS",17986
"2998",17,"Black",0.5,"70+","Some college",12204
"2999",17,"Black",0.5,"70+","4-Year College",3448
"3000",17,"Black",0.5,"70+","Post-grad",3412
"3001",17,"Other",-0.5,"18-29","No HS",10933
"3002",17,"Other",-0.5,"18-29","HS",26561
"3003",17,"Other",-0.5,"18-29","Some college",53993
"3004",17,"Other",-0.5,"18-29","4-Year College",25876
"3005",17,"Other",-0.5,"18-29","Post-grad",8669
"3006",17,"Other",-0.5,"30-39","No HS",7316
"3007",17,"Other",-0.5,"30-39","HS",14796
"3008",17,"Other",-0.5,"30-39","Some college",23707
"3009",17,"Other",-0.5,"30-39","4-Year College",23265
"3010",17,"Other",-0.5,"30-39","Post-grad",15952
"3011",17,"Other",-0.5,"40-49","No HS",10645
"3012",17,"Other",-0.5,"40-49","HS",14654
"3013",17,"Other",-0.5,"40-49","Some college",19121
"3014",17,"Other",-0.5,"40-49","4-Year College",23045
"3015",17,"Other",-0.5,"40-49","Post-grad",15518
"3016",17,"Other",-0.5,"50-59","No HS",11069
"3017",17,"Other",-0.5,"50-59","HS",12623
"3018",17,"Other",-0.5,"50-59","Some college",14680
"3019",17,"Other",-0.5,"50-59","4-Year College",14103
"3020",17,"Other",-0.5,"50-59","Post-grad",8058
"3021",17,"Other",-0.5,"60-69","No HS",12301
"3022",17,"Other",-0.5,"60-69","HS",10341
"3023",17,"Other",-0.5,"60-69","Some college",9704
"3024",17,"Other",-0.5,"60-69","4-Year College",12322
"3025",17,"Other",-0.5,"60-69","Post-grad",5594
"3026",17,"Other",-0.5,"70+","No HS",13672
"3027",17,"Other",-0.5,"70+","HS",7124
"3028",17,"Other",-0.5,"70+","Some college",5439
"3029",17,"Other",-0.5,"70+","4-Year College",7645
"3030",17,"Other",-0.5,"70+","Post-grad",3287
"3031",17,"Other",0.5,"18-29","No HS",16130
"3032",17,"Other",0.5,"18-29","HS",34591
"3033",17,"Other",0.5,"18-29","Some college",50089
"3034",17,"Other",0.5,"18-29","4-Year College",23171
"3035",17,"Other",0.5,"18-29","Post-grad",4468
"3036",17,"Other",0.5,"30-39","No HS",8370
"3037",17,"Other",0.5,"30-39","HS",16889
"3038",17,"Other",0.5,"30-39","Some college",21685
"3039",17,"Other",0.5,"30-39","4-Year College",19120
"3040",17,"Other",0.5,"30-39","Post-grad",12632
"3041",17,"Other",0.5,"40-49","No HS",10583
"3042",17,"Other",0.5,"40-49","HS",16467
"3043",17,"Other",0.5,"40-49","Some college",17698
"3044",17,"Other",0.5,"40-49","4-Year College",16969
"3045",17,"Other",0.5,"40-49","Post-grad",15282
"3046",17,"Other",0.5,"50-59","No HS",11820
"3047",17,"Other",0.5,"50-59","HS",13766
"3048",17,"Other",0.5,"50-59","Some college",14182
"3049",17,"Other",0.5,"50-59","4-Year College",11165
"3050",17,"Other",0.5,"50-59","Post-grad",10307
"3051",17,"Other",0.5,"60-69","No HS",10343
"3052",17,"Other",0.5,"60-69","HS",7880
"3053",17,"Other",0.5,"60-69","Some college",9219
"3054",17,"Other",0.5,"60-69","4-Year College",9525
"3055",17,"Other",0.5,"60-69","Post-grad",6350
"3056",17,"Other",0.5,"70+","No HS",8320
"3057",17,"Other",0.5,"70+","HS",4473
"3058",17,"Other",0.5,"70+","Some college",4283
"3059",17,"Other",0.5,"70+","4-Year College",6783
"3060",17,"Other",0.5,"70+","Post-grad",6061
"3061",17,"Hispanic",-0.5,"18-29","No HS",10869
"3062",17,"Hispanic",-0.5,"18-29","HS",30223
"3063",17,"Hispanic",-0.5,"18-29","Some college",44599
"3064",17,"Hispanic",-0.5,"18-29","4-Year College",13255
"3065",17,"Hispanic",-0.5,"18-29","Post-grad",2399
"3066",17,"Hispanic",-0.5,"30-39","No HS",6653
"3067",17,"Hispanic",-0.5,"30-39","HS",16191
"3068",17,"Hispanic",-0.5,"30-39","Some college",22930
"3069",17,"Hispanic",-0.5,"30-39","4-Year College",12833
"3070",17,"Hispanic",-0.5,"30-39","Post-grad",5925
"3071",17,"Hispanic",-0.5,"40-49","No HS",8185
"3072",17,"Hispanic",-0.5,"40-49","HS",14074
"3073",17,"Hispanic",-0.5,"40-49","Some college",15865
"3074",17,"Hispanic",-0.5,"40-49","4-Year College",8671
"3075",17,"Hispanic",-0.5,"40-49","Post-grad",4734
"3076",17,"Hispanic",-0.5,"50-59","No HS",9017
"3077",17,"Hispanic",-0.5,"50-59","HS",12217
"3078",17,"Hispanic",-0.5,"50-59","Some college",12463
"3079",17,"Hispanic",-0.5,"50-59","4-Year College",4519
"3080",17,"Hispanic",-0.5,"50-59","Post-grad",3218
"3081",17,"Hispanic",-0.5,"60-69","No HS",10320
"3082",17,"Hispanic",-0.5,"60-69","HS",8102
"3083",17,"Hispanic",-0.5,"60-69","Some college",6096
"3084",17,"Hispanic",-0.5,"60-69","4-Year College",1999
"3085",17,"Hispanic",-0.5,"60-69","Post-grad",1759
"3086",17,"Hispanic",-0.5,"70+","No HS",10758
"3087",17,"Hispanic",-0.5,"70+","HS",6191
"3088",17,"Hispanic",-0.5,"70+","Some college",2981
"3089",17,"Hispanic",-0.5,"70+","4-Year College",1227
"3090",17,"Hispanic",-0.5,"70+","Post-grad",800
"3091",17,"Hispanic",0.5,"18-29","No HS",15635
"3092",17,"Hispanic",0.5,"18-29","HS",34609
"3093",17,"Hispanic",0.5,"18-29","Some college",38321
"3094",17,"Hispanic",0.5,"18-29","4-Year College",11512
"3095",17,"Hispanic",0.5,"18-29","Post-grad",2010
"3096",17,"Hispanic",0.5,"30-39","No HS",9697
"3097",17,"Hispanic",0.5,"30-39","HS",21778
"3098",17,"Hispanic",0.5,"30-39","Some college",18371
"3099",17,"Hispanic",0.5,"30-39","4-Year College",9896
"3100",17,"Hispanic",0.5,"30-39","Post-grad",3937
"3101",17,"Hispanic",0.5,"40-49","No HS",12103
"3102",17,"Hispanic",0.5,"40-49","HS",16803
"3103",17,"Hispanic",0.5,"40-49","Some college",15359
"3104",17,"Hispanic",0.5,"40-49","4-Year College",7006
"3105",17,"Hispanic",0.5,"40-49","Post-grad",3512
"3106",17,"Hispanic",0.5,"50-59","No HS",11496
"3107",17,"Hispanic",0.5,"50-59","HS",13415
"3108",17,"Hispanic",0.5,"50-59","Some college",10567
"3109",17,"Hispanic",0.5,"50-59","4-Year College",4300
"3110",17,"Hispanic",0.5,"50-59","Post-grad",2769
"3111",17,"Hispanic",0.5,"60-69","No HS",9983
"3112",17,"Hispanic",0.5,"60-69","HS",7776
"3113",17,"Hispanic",0.5,"60-69","Some college",5898
"3114",17,"Hispanic",0.5,"60-69","4-Year College",2116
"3115",17,"Hispanic",0.5,"60-69","Post-grad",1542
"3116",17,"Hispanic",0.5,"70+","No HS",8313
"3117",17,"Hispanic",0.5,"70+","HS",4549
"3118",17,"Hispanic",0.5,"70+","Some college",2343
"3119",17,"Hispanic",0.5,"70+","4-Year College",944
"3120",17,"Hispanic",0.5,"70+","Post-grad",721
"3121",18,"White",-0.5,"18-29","No HS",42974
"3122",18,"White",-0.5,"18-29","HS",103634
"3123",18,"White",-0.5,"18-29","Some college",169489
"3124",18,"White",-0.5,"18-29","4-Year College",75158
"3125",18,"White",-0.5,"18-29","Post-grad",13376
"3126",18,"White",-0.5,"30-39","No HS",22230
"3127",18,"White",-0.5,"30-39","HS",67494
"3128",18,"White",-0.5,"30-39","Some college",112004
"3129",18,"White",-0.5,"30-39","4-Year College",80082
"3130",18,"White",-0.5,"30-39","Post-grad",36132
"3131",18,"White",-0.5,"40-49","No HS",22200
"3132",18,"White",-0.5,"40-49","HS",88275
"3133",18,"White",-0.5,"40-49","Some college",110483
"3134",18,"White",-0.5,"40-49","4-Year College",73875
"3135",18,"White",-0.5,"40-49","Post-grad",33478
"3136",18,"White",-0.5,"50-59","No HS",30675
"3137",18,"White",-0.5,"50-59","HS",136970
"3138",18,"White",-0.5,"50-59","Some college",120469
"3139",18,"White",-0.5,"50-59","4-Year College",63381
"3140",18,"White",-0.5,"50-59","Post-grad",33476
"3141",18,"White",-0.5,"60-69","No HS",28199
"3142",18,"White",-0.5,"60-69","HS",133547
"3143",18,"White",-0.5,"60-69","Some college",97891
"3144",18,"White",-0.5,"60-69","4-Year College",40243
"3145",18,"White",-0.5,"60-69","Post-grad",39497
"3146",18,"White",-0.5,"70+","No HS",56674
"3147",18,"White",-0.5,"70+","HS",167930
"3148",18,"White",-0.5,"70+","Some college",69535
"3149",18,"White",-0.5,"70+","4-Year College",23884
"3150",18,"White",-0.5,"70+","Post-grad",27866
"3151",18,"White",0.5,"18-29","No HS",58242
"3152",18,"White",0.5,"18-29","HS",137613
"3153",18,"White",0.5,"18-29","Some college",153108
"3154",18,"White",0.5,"18-29","4-Year College",59113
"3155",18,"White",0.5,"18-29","Post-grad",9307
"3156",18,"White",0.5,"30-39","No HS",29286
"3157",18,"White",0.5,"30-39","HS",101106
"3158",18,"White",0.5,"30-39","Some college",96620
"3159",18,"White",0.5,"30-39","4-Year College",66599
"3160",18,"White",0.5,"30-39","Post-grad",26164
"3161",18,"White",0.5,"40-49","No HS",28064
"3162",18,"White",0.5,"40-49","HS",107749
"3163",18,"White",0.5,"40-49","Some college",102127
"3164",18,"White",0.5,"40-49","4-Year College",60368
"3165",18,"White",0.5,"40-49","Post-grad",27773
"3166",18,"White",0.5,"50-59","No HS",35845
"3167",18,"White",0.5,"50-59","HS",149781
"3168",18,"White",0.5,"50-59","Some college",100198
"3169",18,"White",0.5,"50-59","4-Year College",59042
"3170",18,"White",0.5,"50-59","Post-grad",30342
"3171",18,"White",0.5,"60-69","No HS",27792
"3172",18,"White",0.5,"60-69","HS",116851
"3173",18,"White",0.5,"60-69","Some college",86586
"3174",18,"White",0.5,"60-69","4-Year College",49262
"3175",18,"White",0.5,"60-69","Post-grad",36563
"3176",18,"White",0.5,"70+","No HS",39570
"3177",18,"White",0.5,"70+","HS",98204
"3178",18,"White",0.5,"70+","Some college",55147
"3179",18,"White",0.5,"70+","4-Year College",27082
"3180",18,"White",0.5,"70+","Post-grad",31419
"3181",18,"Black",-0.5,"18-29","No HS",8498
"3182",18,"Black",-0.5,"18-29","HS",17763
"3183",18,"Black",-0.5,"18-29","Some college",23882
"3184",18,"Black",-0.5,"18-29","4-Year College",5352
"3185",18,"Black",-0.5,"18-29","Post-grad",1558
"3186",18,"Black",-0.5,"30-39","No HS",4477
"3187",18,"Black",-0.5,"30-39","HS",11015
"3188",18,"Black",-0.5,"30-39","Some college",17914
"3189",18,"Black",-0.5,"30-39","4-Year College",5870
"3190",18,"Black",-0.5,"30-39","Post-grad",2969
"3191",18,"Black",-0.5,"40-49","No HS",3850
"3192",18,"Black",-0.5,"40-49","HS",11492
"3193",18,"Black",-0.5,"40-49","Some college",15366
"3194",18,"Black",-0.5,"40-49","4-Year College",5654
"3195",18,"Black",-0.5,"40-49","Post-grad",3312
"3196",18,"Black",-0.5,"50-59","No HS",3688
"3197",18,"Black",-0.5,"50-59","HS",11879
"3198",18,"Black",-0.5,"50-59","Some college",15210
"3199",18,"Black",-0.5,"50-59","4-Year College",4660
"3200",18,"Black",-0.5,"50-59","Post-grad",3187
"3201",18,"Black",-0.5,"60-69","No HS",4416
"3202",18,"Black",-0.5,"60-69","HS",10130
"3203",18,"Black",-0.5,"60-69","Some college",9889
"3204",18,"Black",-0.5,"60-69","4-Year College",2553
"3205",18,"Black",-0.5,"60-69","Post-grad",2615
"3206",18,"Black",-0.5,"70+","No HS",6508
"3207",18,"Black",-0.5,"70+","HS",8490
"3208",18,"Black",-0.5,"70+","Some college",5657
"3209",18,"Black",-0.5,"70+","4-Year College",1106
"3210",18,"Black",-0.5,"70+","Post-grad",1514
"3211",18,"Black",0.5,"18-29","No HS",11488
"3212",18,"Black",0.5,"18-29","HS",20259
"3213",18,"Black",0.5,"18-29","Some college",20757
"3214",18,"Black",0.5,"18-29","4-Year College",3757
"3215",18,"Black",0.5,"18-29","Post-grad",586
"3216",18,"Black",0.5,"30-39","No HS",4697
"3217",18,"Black",0.5,"30-39","HS",13444
"3218",18,"Black",0.5,"30-39","Some college",13193
"3219",18,"Black",0.5,"30-39","4-Year College",4182
"3220",18,"Black",0.5,"30-39","Post-grad",1494
"3221",18,"Black",0.5,"40-49","No HS",4448
"3222",18,"Black",0.5,"40-49","HS",13144
"3223",18,"Black",0.5,"40-49","Some college",11932
"3224",18,"Black",0.5,"40-49","4-Year College",4270
"3225",18,"Black",0.5,"40-49","Post-grad",2120
"3226",18,"Black",0.5,"50-59","No HS",4771
"3227",18,"Black",0.5,"50-59","HS",13507
"3228",18,"Black",0.5,"50-59","Some college",10119
"3229",18,"Black",0.5,"50-59","4-Year College",2864
"3230",18,"Black",0.5,"50-59","Post-grad",1148
"3231",18,"Black",0.5,"60-69","No HS",4660
"3232",18,"Black",0.5,"60-69","HS",8788
"3233",18,"Black",0.5,"60-69","Some college",7164
"3234",18,"Black",0.5,"60-69","4-Year College",2136
"3235",18,"Black",0.5,"60-69","Post-grad",1508
"3236",18,"Black",0.5,"70+","No HS",3701
"3237",18,"Black",0.5,"70+","HS",5793
"3238",18,"Black",0.5,"70+","Some college",3471
"3239",18,"Black",0.5,"70+","4-Year College",930
"3240",18,"Black",0.5,"70+","Post-grad",763
"3241",18,"Other",-0.5,"18-29","No HS",5020
"3242",18,"Other",-0.5,"18-29","HS",9401
"3243",18,"Other",-0.5,"18-29","Some college",14464
"3244",18,"Other",-0.5,"18-29","4-Year College",4509
"3245",18,"Other",-0.5,"18-29","Post-grad",875
"3246",18,"Other",-0.5,"30-39","No HS",2263
"3247",18,"Other",-0.5,"30-39","HS",4039
"3248",18,"Other",-0.5,"30-39","Some college",6203
"3249",18,"Other",-0.5,"30-39","4-Year College",4087
"3250",18,"Other",-0.5,"30-39","Post-grad",2851
"3251",18,"Other",-0.5,"40-49","No HS",2545
"3252",18,"Other",-0.5,"40-49","HS",3658
"3253",18,"Other",-0.5,"40-49","Some college",5415
"3254",18,"Other",-0.5,"40-49","4-Year College",3730
"3255",18,"Other",-0.5,"40-49","Post-grad",2656
"3256",18,"Other",-0.5,"50-59","No HS",2381
"3257",18,"Other",-0.5,"50-59","HS",3026
"3258",18,"Other",-0.5,"50-59","Some college",4478
"3259",18,"Other",-0.5,"50-59","4-Year College",2433
"3260",18,"Other",-0.5,"50-59","Post-grad",1911
"3261",18,"Other",-0.5,"60-69","No HS",1515
"3262",18,"Other",-0.5,"60-69","HS",3161
"3263",18,"Other",-0.5,"60-69","Some college",2673
"3264",18,"Other",-0.5,"60-69","4-Year College",1401
"3265",18,"Other",-0.5,"60-69","Post-grad",1167
"3266",18,"Other",-0.5,"70+","No HS",2271
"3267",18,"Other",-0.5,"70+","HS",2549
"3268",18,"Other",-0.5,"70+","Some college",1314
"3269",18,"Other",-0.5,"70+","4-Year College",487
"3270",18,"Other",-0.5,"70+","Post-grad",679
"3271",18,"Other",0.5,"18-29","No HS",6366
"3272",18,"Other",0.5,"18-29","HS",10825
"3273",18,"Other",0.5,"18-29","Some college",13977
"3274",18,"Other",0.5,"18-29","4-Year College",3761
"3275",18,"Other",0.5,"18-29","Post-grad",493
"3276",18,"Other",0.5,"30-39","No HS",3528
"3277",18,"Other",0.5,"30-39","HS",5020
"3278",18,"Other",0.5,"30-39","Some college",4965
"3279",18,"Other",0.5,"30-39","4-Year College",2924
"3280",18,"Other",0.5,"30-39","Post-grad",1827
"3281",18,"Other",0.5,"40-49","No HS",2622
"3282",18,"Other",0.5,"40-49","HS",5283
"3283",18,"Other",0.5,"40-49","Some college",4223
"3284",18,"Other",0.5,"40-49","4-Year College",2376
"3285",18,"Other",0.5,"40-49","Post-grad",2404
"3286",18,"Other",0.5,"50-59","No HS",2128
"3287",18,"Other",0.5,"50-59","HS",4089
"3288",18,"Other",0.5,"50-59","Some college",3784
"3289",18,"Other",0.5,"50-59","4-Year College",2122
"3290",18,"Other",0.5,"50-59","Post-grad",2742
"3291",18,"Other",0.5,"60-69","No HS",2013
"3292",18,"Other",0.5,"60-69","HS",2080
"3293",18,"Other",0.5,"60-69","Some college",2185
"3294",18,"Other",0.5,"60-69","4-Year College",941
"3295",18,"Other",0.5,"60-69","Post-grad",1714
"3296",18,"Other",0.5,"70+","No HS",1402
"3297",18,"Other",0.5,"70+","HS",1428
"3298",18,"Other",0.5,"70+","Some college",906
"3299",18,"Other",0.5,"70+","4-Year College",495
"3300",18,"Other",0.5,"70+","Post-grad",939
"3301",18,"Hispanic",-0.5,"18-29","No HS",2660
"3302",18,"Hispanic",-0.5,"18-29","HS",5316
"3303",18,"Hispanic",-0.5,"18-29","Some college",8153
"3304",18,"Hispanic",-0.5,"18-29","4-Year College",2018
